RW Arima Error
2.8499999999994543
28.699999999999818
-4.769999999999527
-68.67000000000007
47.44999999999982
29.109999999999673
-24.159999999999854
0.0
-30.05999999999949
6.289999999999964
105.22999999999956
1.7700000000004366
-19.270000000000437
8.650000000000546
-8.420000000000073
26.51000000000022
40.80999999999949
-6.130000000000109
-52.30000000000018
26.110000000000582
52.599999999999454
-33.67000000000007
-5.75
57.33000000000084
-9.960000000000036
-14.830000000000837
-33.38999999999942
32.32999999999993
29.090000000000146
46.10999999999967
16.909999999999854
-7.349999999999454
-15.990000000000691
-14.609999999999673
44.909999999999854
5.860000000000582
0.0
-10.579999999999927
-37.960000000000036
5.6799999999993815
-64.27999999999975
57.13000000000011
-1.949999999999818
7.519999999999527
-49.26999999999953
38.42000000000007
-75.65000000000055
-61.590000000000146
-10.409999999999854
-29.199999999999818
-11.090000000000146
-43.89000000000033
43.3700000000008
59.94999999999982
1.0799999999999272
-23.210000000000036
51.539999999999964
16.210000000000036
-80.48000000000047
-17.299999999999272
45.80999999999949
63.590000000000146
52.94999999999982
6.960000000000036
-0.02999999999974534
26.409999999999854
8.600000000000364
-1.2600000000002183
25.26000000000022
61.469999999999345
-11.049999999999272
6.170000000000073
4.859999999999673
13.279999999999745
-14.399999999999636
-39.17000000000007
36.88000000000011
0.0
1.319999999999709
-39.090000000000146
-31.470000000000255
42.030000000000655
5.889999999999418
7.940000000000509
62.6899999999996
-1.069999999999709
-5.970000000000255
13.800000000000182
14.529999999999745
45.710000000000036
12.710000000000036
-2.139999999999418
41.6299999999992
13.800000000000182
0.0
-13.859999999999673
-8.550000000000182
-16.75
21.43000000000029
8.599999999999454
4.970000000000255
-22.390000000000327
14.610000000000582
33.92000000000007
28.01000000000022
0.0
30.169999999999163
5.660000000000764
4.1299999999992
56.93000000000029
-49.36999999999989
30.8100000000004
15.86999999999989
35.97999999999956
-78.92999999999938
-43.68000000000029
-39.590000000000146
59.409999999999854
-8.670000000000073
-128.60999999999967
-27.909999999999854
59.88000000000011
4.4399999999996
-27.100000000000364
85.86000000000058
-75.61999999999989
-100.11999999999989
-160.23000000000047
53.69999999999982
-40.529999999999745
119.8100000000004
24.849999999999454
0.23000000000047294
90.03999999999996
20.779999999999745
88.01000000000022
11.029999999999745
54.0
-11.13000000000011
23.730000000000473
-50.210000000000036
63.969999999999345
-17.769999999999527
8.960000000000036
-33.61999999999989
-0.22000000000025466
56.4399999999996
0.0
-119.46999999999935
-8.860000000000582
-16.659999999999854
-94.98999999999978
62.63000000000011
24.470000000000255
58.60999999999967
41.63000000000011
30.26000000000022
7.069999999999709
1.4899999999997817
-16.31999999999971
95.38000000000011
-11.090000000000146
16.019999999999527
14.360000000000582
-10.670000000000073
23.109999999999673
-7.199999999999818
24.30999999999949
-53.72999999999956
0.7899999999999636
-9.600000000000364
51.13000000000011
-55.13000000000011
55.19000000000051
40.909999999999854
-11.989999999999782
34.97999999999956
44.82000000000062
-44.590000000000146
27.210000000000036
-1.0
23.199999999999818
-10.69000000000051
-2.7799999999997453
-53.779999999999745
12.4399999999996
-1.7399999999997817
15.400000000000546
9.399999999999636
-19.25
-108.22000000000025
23.350000000000364
-16.110000000000582
70.07000000000062
146.27999999999975
44.0600000000004
22.4399999999996
5.8100000000004
-17.360000000000582
1.3900000000003274
-36.210000000000036
-78.55000000000018
23.0
23.359999999999673
0.13000000000010914
31.600000000000364
20.63000000000011
18.029999999999745
